1,99,Colgate O'Leary,66,9,9m,Thundy,Victor,1,12,5,9.336
320,49,Marcus Fletcher,75,9,7m,Yoya,4,23,4,1,-0.596
321,49,Gabriel Izar,78,9,11m,Lyndis,5,15,3,2,-0.623
322,49,Ryanna Summit,74,8,7f,Azaleah,3,18,9,0,-0.657
323,49,Tauankia Ojai (Notchimine),68,9,6m,Windy,5,8,4,0,-0.666
324,49,Learna Libertine,62,9,4F,Tattletale,2,15,9,0,-0.678
325,48,Daniel Decatur,55,7,10m,Greenbeads,3,14,5,1,-0.679
326,48,Walker Liggens,61,8,9m,Specialk,4,13,2,2,-0.683
327,48,Molly Malachite,75,9,1f,Mrmista,2,37,10,0,-0.713
328,48,Hannah McEwen,66,9,2f,Specialk,1,19,7,2,-0.716
329,48,Moss Rose,66,9,11f,Ani,5,14,6,0,-0.736
330,48,Dymas Nyx,78,9,4m,Marr,7,7,4,0,-0.736
331,47,Meela Birdbrook,63,8,12f,Meg,2,16,9,0,-0.740
332,47,Valerie Leotos,68,9,2f,Rosetta,3,15,8,0,-0.746
333,47,Lightning O'Hana,75,9,4m,Arrows,3,31,8,0,-0.746
334,47,Ethan Taurus,60,8,6m,Cameron,BB,20,8,2,-0.793
335,47,Geo Venn,70,8,6m,Mattio,4,16,4,0,-0.793
336,47,Noah Bowers,70,8,8m,Rave,3,22,8,1,-0.800
337,46,Surge Alder,60,8,3m,Cass,3,11,4,1,-0.803
338,46,Tobias Staite,77,8,4m,Mattio,5,13,6,0,-0.806
339,46,Cecilia Brontz,72,9,8f,Marr,4,18,6,1,-0.812
340,46,Magenta Ryker,66,9,9f,Dars,4,15,7,0,-0.813
341,46,Ronnie Cheyne,75,9,4m,Frankel,3,27,5,1,-0.818
342,46,Henry Fleet,66,9,7m,Skittlekat,3,16,6,1,-0.853
343,46,Olivia Bell,57,8,10f,Alex,3,14,7,0,-0.875
344,45,Noreen Lyvers,61,8,10f,Charity,3,14,7,0,-0.875
345,45,Saxton Hale,71,9,5f,Grim,5,18,5,1,-0.879
346,45,Anarchy Brice,75,9,4f,Flyss,4,20,5,0,-0.887
347,45,Timothy Feldon,72,9,9m,Zoë,3,19,7,1,-0.888
348,45,Jacinda Zembori,67,8,8f,Briar,4,14,6,0,-0.901
349,45,Basil Isley,76,9,6f,Rave,2,22,9,0,-0.913
350,44,Samson Parish,77,8,4f,Kari,2,22,9,0,-0.913
351,44,Zagreus Moon,77,8,8m,Kaplan,5,11,5,0,-0.915
352,44,Abigale Tenan,55,7,9f,Sapphire,4,13,5,0,-0.943
353,44,Abel MacLaren,70,8,10m,Ghosty,3,20,9,0,-0.946
354,44,Glacia Eon,76,9,9f,Zoë,4,14,6,0,-0.951
355,44,Violetta Salazar,78,9,7f,Python,7,6,3,0,-0.989
356,43,Kale Forrest,55,7,12m,Kale,2,16,6,1,-0.994
357,43,Jeff Ryder,69,8,1m,Greenbeads,4,12,5,0,-1.010
358,43,Taurus Hawk,71,9,9m,Marr,5,16,6,0,-1.025
359,43,Kirk Marshall,68,9,10m,Charade,3,17,8,0,-1.034
360,43,Agatha Mirell,56,9,8f,Ray,2,12,7,0,-1.040
361,43,Weldon Morris,57,8,10m,Hayley,3,13,2,2,-1.054
362,43,Wendell Gordon,76,9,12m,Marr,5,12,5,0,-1.060
363,42,Raphale Grey,58,8,5m,Magnet,2,13,5,1,-1.065
364,42,Kendrick Draper,68,9,1m,Chaos,2,18,7,1,-1.074
365,42,Ruby Georges,54,9,7f,Teampeeta,2,15,8,0,-1.076
366,42,Maya Xiaoqing,70,8,9f,Azaleah,3,21,9,0,-1.090
367,42,Themba Kilera,57,8,7m,Wolf Tears,3,10,5,0,-1.093
368,42,Soyala Delaire,58,8,1f,Skylar,5,7,2,0,-1.110
369,41,Ezra Argrow,63,8,3m,North,3,13,6,0,-1.128
370,41,Rhaegar Hammerfell,77,8,2m,Cato,3,18,7,0,-1.130
371,41,Clarisse Wilmith,56,9,6f,Tori,4,9,4,0,-1.140
372,41,Seth Brogan,75,9,7m,Marr,3,32,7,0,-1.143
373,41,Delta Castley,72,9,9f,Kari,2,21,10,0,-1.146
374,41,Tiger Chautin,67,8,2f,Zoë,3,16,7,0,-1.164
375,40,Sirrah Birnam,77,8,11m,Kire,5,10,4,0,-1.169
376,40,Anthony Peterson,56,9,10m,Wingsonmyheels,1,19,10,0,-1.188
377,40,Iona Holbrook,73,8,11f,Cameo,3,19,8,0,-1.199
378,40,Erik Strauss,64,8,12m,Charade,3,11,3,1,-1.200
379,40,Chaos O'Hana,75,9,4f,Cameo,2,41,7,1,-1.218
380,40,Walherich Cnaimhin,76,9,11m,Arcticwoof,7,5,2,0,-1.242
381,39,Colan Raftor,58,8,10m,Nervoux,2,14,7,0,-1.246
382,39,Asriel Dreamurr,75,9,2m,Nyte,3,33,5,1,-1.250
383,39,Penelope Libertine,61,8,4f,Lalia,5,11,1,1,-1.253
384,39,Oz Myrrh,54,9,1m,L,1,17,7,1,-1.260
385,39,Anastasia Fortescue,57,8,1f,Shrimp,2,17,8,0,-1.282
386,39,Killian Reese,61,8,12m,Damen,2,17,8,0,-1.282
387,39,Leticia Tibideaux,71,9,10f,Azaleah,3,19,8,0,-1.323
388,38,Johnathan Wrusche,56,9,7m,Atoa,3,11,5,0,-1.361
389,38,Aurora Villela,66,9,10f,Reasons,2,17,8,0,-1.364
390,38,Winona Kirby,57,8,4f,Cameron,4,9,3,0,-1.373
391,38,Gaff Grimsdottir,64,8,4m,Verbal,2,15,7,0,-1.391
392,38,Quadrys Lexig,72,9,1m,Flyss,2,20,9,0,-1.400
393,38,Rhyme Morales,70,8,1f,Cameo,3,18,7,0,-1.452
394,37,Alaska Putley,62,9,7F,Danny,4,14,5,0,-1.464
395,37,Clementa Lowe,77,8,10f,Rave,4,15,5,0,-1.493
396,37,Ophelia Stromstatt,75,9,10f,Rosetta,3,24,5,0,-1.505
397,37,Damaris Benson,59,7,10f,Alex,3,14,5,0,-1.511
398,37,Noelle Pines,58,8,7f,Cici,4,10,3,0,-1.517
399,37,Jaime Lyon,64,8,2m,South,3,13,5,0,-1.526
400,36,Basil Anatola,72,9,7m,Chelsey,5,14,4,0,-1.532
401,36,Petra Vipointe,73,8,12f,Azaleah,3,16,6,0,-1.561
402,36,Quillon Blackfare,77,8,9m,Zoë,2,21,7,0,-1.563
403,36,Sul Tervish,55,7,1m,Jasik,2,17,7,0,-1.573
404,36,Ally Willics,60,8,7f,Greenbeads,1,17,6,1,-1.616
405,36,Evangeline Karbajal,54,9,11f,Rosie,2,16,7,0,-1.617
406,36,Mariela Pitre,77,8,9f,Arx,4,16,5,0,-1.637
407,35,Ismene Clemet,54,9,2f,Innocent,3,13,5,0,-1.650
408,35,Percy Delacroix,73,8,9f,Briar,BB,23,9,1,-1.660
409,35,Elverum Troshaldr,69,8,8m,Rave,4,11,3,0,-1.661
410,35,Iain Miristioma,72,9,11m,Emsrocks,6,9,1,0,-1.673
411,35,Kraygon Truus,77,8,10m,Emsrocks,6,8,2,0,-1.675
412,35,Insanis Keeni,72,9,6m,Kousei,5,15,4,0,-1.676
413,34,Benat Izar,63,8,11m,Zori,5,11,2,0,-1.688
414,34,Trace Rowgan,56,9,5m,Damen,1,17,8,0,-1.694
415,34,Gabrielle O'Dale,70,8,6f,Ali,3,17,6,0,-1.706
416,34,Ross Wolfe,73,8,3m,Kire,3,20,7,0,-1.741
417,34,Mila Breukelen,77,8,12f,Lyndis,4,14,4,0,-1.746
418,34,Evan Jackson,57,8,6m,Underarmor,2,15,4,1,-1.751
419,33,Argonite Shore,66,9,1m,Kay,5,13,3,0,-1.785
420,33,Scout Fray,72,9,1f,Cass,5,13,3,0,-1.785
421,33,Fawn Raiys,61,8,6f,Angel,2,15,6,0,-1.788
422,33,Iridium Eckhart,75,9,6f,Arx,3,30,5,0,-1.794
423,33,Aline Larkin,76,9,2f,Noodles,3,20,6,0,-1.817
424,33,Ezen Moreno,77,8,1m,Thundy,5,12,1,1,-1.818
425,32,Larae Vacanti,58,8,10f,Larae,2,18,7,0,-1.824
426,32,Minos Vallanso,73,8,5m,Tom,5,12,2,0,-1.832
427,32,Prenten Sichian,54,9,11m,Prenten,1,18,8,0,-1.839
428,32,Emma Jenning,56,9,10f,Bane,1,18,8,0,-1.839
429,32,Elya Johnwayne,70,8,2f,Aya,BB,24,11,0,-1.842
430,32,Maiya Clandestinee,60,8,2f,Nofo,1,16,5,1,-1.869
431,32,Estelle Havenporth,56,9,11f,Glitter,2,15,6,0,-1.871
432,31,Mary Ellen Goulding,66,9,12f,Axel,1,21,9,0,-1.874
433,31,Relic Livewood,60,8,9m,Tsarashi,2,13,5,0,-1.897
434,31,Storm Jay,65,8,9m,Emsrocks,4,10,2,0,-1.914
435,31,Jupiter Vicks,58,8,4f,Alex,2,16,6,0,-1.933
436,31,Hope Woodards,65,8,8f,Rook,2,16,6,0,-1.933
437,31,Sampson Farron,63,8,7f,Sampson,BB,22,10,0,-1.951
438,30,Rhetoric Anadiplosis,76,9,8f,Kire,2,21,6,0,-1.961
439,30,Simon Karnes,70,8,10m,Arx,3,19,6,0,-1.994
440,30,Theodore Croggstad,56,9,2m,Semper,3,10,3,0,-2.012
441,30,Darius Radler,67,8,10m,Wonder,3,17,3,1,-2.066
442,30,Essence Nemad,63,8,10f,Danny,3,14,4,0,-2.068
443,30,Dandy Gordon,76,9,12f,Greenbeads,3,19,5,0,-2.070
444,29,Darren Dublin,65,8,1m,Kittyoemily,2,17,6,0,-2.077
445,29,Animus Valentine,68,9,9m,Kousei,3,16,5,0,-2.083
446,29,Fallstreak Hayes,61,8,11m,Naya,1,20,8,0,-2.086
447,29,Hypatia Anning,73,8,3f,Ali,3,17,5,0,-2.103
448,29,Blythe Godwin-Seavers,60,8,5m,Arx,2,12,4,0,-2.150
449,29,Future Stine,67,8,3f,Mini,2,18,4,1,-2.184
450,29,Entaelia Lanine,64,8,2f,Mew,1,18,7,0,-2.195
451,28,Emery Willton,68,9,12f,Arrows,2,20,7,0,-2.195
452,28,Destiny Queens,61,8,9f,Logan,1,18,7,0,-2.195
453,28,Timothy Hearst,56,9,1m,Gorim,BB,21,9,0,-2.204
454,28,Aelia Vanderwell,67,8,7f,Cass,5,12,1,0,-2.229
455,28,Renée Perdris,73,8,1f,Onyx,BB,24,10,0,-2.239
456,28,Alice Sullivan,77,8,3f,Shrimp,1,23,6,0,-2.250
457,27,Amelina Fournie,78,9,1f,Puppy,BB,23,6,0,-2.250
458,27,Liliana Rhyson,60,8,10f,Ray,3,10,2,0,-2.286
459,27,Rory Benstaloe,76,9,10m,Frankel,4,15,3,0,-2.288
460,27,Jano Karmichael,75,9,7m,Rook,3,25,3,0,-2.300
461,27,Michael Smith,59,7,1m,Specialk,BB,22,7,1,-2.311
462,27,Hilderic Ekon,55,7,8m,Skylar,BB,22,9,0,-2.348
463,26,Hedvig Fabre,69,8,2f,Tristen,BB,22,9,0,-2.348
464,26,JJ Zedler,78,9,5m,Arx,BB,21,5,0,-2.358
465,26,Reeallia Thorne,55,7,7f,Reeallia,4,12,1,0,-2.388
466,26,Ellea Banks,62,9,5F,Matta,2,16,5,0,-2.413
467,26,Hela Loptrdottir,75,9,2f,Anzie,2,34,5,0,-2.413
468,26,Ember Hilbrook,59,7,8f,Ashley,3,12,2,0,-2.415
469,25,Vesper Daisy,78,9,6f,Azaleah,2,19,2,1,-2.430
470,25,Jay Krearns,68,9,4m,Tom,2,19,6,0,-2.448
471,25,Sylvania Legend,58,8,2f,Morgana,4,11,1,0,-2.456
472,25,Hannah O'Leary,71,9,9f,Briar,2,22,7,0,-2.483
473,25,Alejandro Baez,78,9,12m,Kay,BB,22,5,0,-2.503
474,25,Autumn Radiata,55,7,2f,Rockgirl,2,18,5,0,-2.513
475,25,Callixtus Shim,75,9,5m,Mattio,2,36,3,1,-2.520
476,24,Mizar Roxen,66,9,4f,Emsrocks,1,20,7,0,-2.525
477,24,Gentian Hope,75,9,8m,Lyndis,1,43,7,0,-2.525
478,24,Vitani Loewen,62,9,9F,Naya,BB,18,5,1,-2.529
479,24,Bruce Clayton,77,8,3m,Fuzzy,4,17,1,1,-2.539
480,24,Kwabena Cane,60,8,11m,Meranda,1,15,5,0,-2.557
481,24,Snip Bysho,57,8,4m,Jasik,3,12,2,0,-2.574
482,23,Kyle Jones,65,8,2m,Yoya,1,18,6,0,-2.592
483,23,Ryin Sileece,68,9,3f,Traid,BB,21,8,0,-2.601
484,23,Weaver Rhodes,73,8,11m,Emsrocks,3,15,3,0,-2.610
485,23,Barnabas Stroud,68,9,7m,Nyte,4,11,1,0,-2.621
486,23,Azulon Cornoli,57,8,2m,Trey,BB,24,9,0,-2.637
487,23,Eden Angelis,65,8,9f,Onyx,BB,24,9,0,-2.637
488,22,Leo Everitt,71,9,3m,Damen,3,20,5,0,-2.660
489,22,Ocean Jones,56,9,12f,Skylar,1,16,1,2,-2.669
490,22,Elvaina Eckhart,75,9,6f,Briar,1,45,7,0,-2.669
491,22,Ave Clayton,75,9,3f,Onyx,2,38,5,0,-2.701
492,22,Roger Nelson,63,8,8m,Tennisbeast,BB,19,7,0,-2.710
493,22,Xavier Gregory,64,8,11m,Dreamer,BB,19,7,0,-2.710
494,21,Jacob Wickham,76,9,5m,Lalia,3,18,3,0,-2.721
495,21,Haff Ferde,61,8,5m,Cass,2,16,4,0,-2.728
496,21,Siana Felies,65,8,7f,Ani,1,19,6,0,-2.737
497,21,Karl Miller,57,8,3m,Bane,2,19,5,0,-2.763
498,21,Serena Fennel,77,8,6f,Puppy,1,24,5,0,-2.791
499,21,Apollo Salon,78,9,9f,Cameo,BB,24,5,0,-2.791
500,21,Garret Vanderbilt,55,7,3m,Falx,2,20,5,0,-2.801
501,20,Carrita Nessage,72,9,11f,Puppy,1,22,7,0,-2.813
502,20,Brooke Destin,75,9,4f,Tristen,1,47,7,0,-2.813
503,20,Jaime Maccon,58,8,12f,Sam,BB,20,5,1,-2.818
504,20,Cassandra Hearsh,59,7,3f,Chase,BB,17,6,0,-2.819
505,20,Daphne Riot,69,8,4f,Kiah,2,17,2,1,-2.835
506,20,Aisely Carter,60,8,12f,Cynara,2,14,3,0,-2.837
507,19,Belle Calloway,63,8,11f,Cait,1,17,5,0,-2.846
508,19,Nightshade Bluesea,64,8,11f,Nightlock,1,17,5,0,-2.846
509,19,Pollux Cree,75,9,5f,Fuzzy,2,40,5,0,-2.846
510,19,Senia Alexanderson,54,9,8f,Reeallia,BB,23,6,1,-2.853
511,19,Guy Montago,62,9,11M,Snakebird,BB,20,7,0,-2.855
512,19,Cassius Birch,63,8,2m,Meghan,BB,20,7,0,-2.855
513,18,Ella Tracy,77,8,5f,Unitato,3,19,3,0,-2.865
514,18,Rachel Violette,74,8,2f,Kaplan,1,20,6,0,-2.881
515,18,Eden Turner,75,9,5f,Clover,BB,49,8,0,-2.890
516,18,Jackson Samuels,74,8,6m,Yoya,3,17,3,0,-2.898
517,18,James Mocking,59,7,12m,Mockingjames,BB,18,6,0,-2.964
518,18,Leticia Wheeler,75,9,7f,Gaby,2,42,5,0,-2.990
519,18,Jayson Calloway,54,9,10m,Atoa,BB,21,7,0,-2.999
520,17,Dominic Rosenfeld,60,8,7m,Semper,BB,21,7,0,-2.999
521,17,Kolo Osei,63,8,9m,Kolo,BB,21,7,0,-2.999
522,17,Demelza Shim,78,9,5f,Ali,2,20,3,0,-3.009
523,17,Amerika Eckhart,72,9,6f,Muffin,5,16,1,0,-3.013
524,17,Hayden Devitko,57,8,11m,girlbeyondsaving,2,18,4,0,-3.016
525,17,Papero Hitomiya,55,7,11m,Luna,BB,24,8,0,-3.034
526,16,Sperring Kapow,59,7,4m,Cass,BB,24,8,0,-3.034
527,16,Kyros Moreno,75,9,1m,Thundy,BB,50,8,0,-3.034
528,16,Zanita Luzell,75,9,9f,Greenbeads,BB,51,8,0,-3.034
529,16,Kizzy Turren,73,8,10m,Marree,3,18,3,0,-3.043
530,16,McCarthy Balmain,76,9,8m,Gryphon,BB,23,4,0,-3.045
531,16,Abri Ballo,61,8,12f,Dancin,1,19,5,0,-3.134
532,15,Dalton Fahert,54,9,9m,Savius,BB,22,7,0,-3.143
533,15,Mystic Trotter,69,8,9f,Grim,3,16,2,0,-3.152
534,15,Stevie Masinova,73,8,6m,Rave,2,22,5,0,-3.196
535,15,Brendon Halt,65,8,12m,South,3,14,1,0,-3.261
536,15,Almar Nichols,62,9,12M,Tennisbeast,1,17,4,0,-3.284
537,15,Alba Hache,55,7,4f,Tea,BB,23,7,0,-3.288
538,14,Alexander Martinez,58,8,11m,Arrow,BB,23,7,0,-3.288
539,14,Vespasian Minix,65,8,7m,Chaos,BB,23,7,0,-3.288
540,14,Seepie Dilox,60,8,3f,Skylar,BB,18,5,0,-3.361
541,14,Estrella Angelo,55,7,6f,Cameron,1,21,5,0,-3.370
542,14,Mercy Woods,78,9,11f,Solo,4,17,1,0,-3.371
543,14,Alikia Lombray,58,8,6f,Ali,BB,21,6,0,-3.397
544,14,Cleo Sullivan,64,8,3f,Tristen,BB,21,6,0,-3.397
545,13,Levi Izar-Krane,69,8,11m,Tom,BB,21,6,0,-3.397
546,13,William Woodham,63,8,5m,Specialk,3,15,1,0,-3.405
547,13,Gaia Cross,69,8,12f,Minieclover,3,15,1,0,-3.405
548,13,Bree Fawn,69,8,10f,Ghosty,2,18,3,0,-3.414
549,13,Ralph Hawk,54,9,7m,Red,BB,24,7,0,-3.432
550,13,Alkin Fletcher,56,9,6m,Chase,BB,24,7,0,-3.432
551,12,August Millory,58,8,11f,Stare,BB,24,7,0,-3.432
552,12,Atlas Cornell,62,9,2M,Lulu,BB,24,7,0,-3.432
553,12,Jabber Jay,64,8,9m,Freshy,BB,24,7,0,-3.432
554,12,Draco Wellings,71,9,7m,Nyte,BB,24,7,0,-3.432
555,12,Jasna Michelson,54,9,6f,Dee,BB,19,5,0,-3.506
556,12,Allen Hearst,58,8,1m,Gorim,BB,19,5,0,-3.506
557,11,Zynna Yondall,59,7,9f,Kairay,BB,19,5,0,-3.506
558,11,Lydie Mansonna,62,9,10F,Kaylin,BB,19,5,0,-3.506
559,11,C'rizz Moon,78,9,8m,Mattio,2,18,1,0,-3.516
560,11,York Mentz,57,8,1m,Matta,2,16,2,0,-3.523
561,11,Kolton Enim,69,8,12m,Ali,1,19,4,0,-3.532
562,11,Odile Quintanilla,71,9,3f,Goat,2,21,4,0,-3.532
563,11,Sebastian Miller,58,8,8m,Dancin,BB,22,6,0,-3.541
564,10,Zelphyr Bastille,68,9,4f,Dia,BB,22,6,0,-3.541
565,10,Eternity Lordthorn,61,8,5f,Onyx,BB,22,6,0,-3.541
566,10,Lorenzo Ruined,75,9,5m,Kay,1,46,3,1,-3.571
567,10,Sylthis,54,9,4m,Palistus,BB,20,5,0,-3.650
568,10,Bolcco Renred,56,9,4m,Zonacat,BB,20,5,0,-3.650
569,10,Sophia Landros,65,8,4f,Cameo,BB,20,5,0,-3.650
570,9,Phoenix Medona,57,8,6f,Glitter,1,20,4,0,-3.676
571,9,Luna Shim,67,8,5f,Arcticwoof,1,20,4,0,-3.676
572,9,Enigma Lane,57,8,8f,Morgana,BB,23,6,0,-3.685
573,9,Dragan Baron,62,9,3M,North,BB,23,6,0,-3.685
574,9,Bae Fescue,64,8,10f,Aurum,BB,23,6,0,-3.685
575,9,Dillon Hartman,69,8,3f,Cameo,BB,23,6,0,-3.685
576,8,Rowan Combe,70,8,7f,Zoë,BB,23,6,0,-3.685
577,8,Amadeus Cumberland,61,8,7m,Raseri,BB,23,6,0,-3.685
578,8,Cole Haister,56,9,11m,Grikey,2,14,1,0,-3.714
579,8,Lemon Cake,72,9,12m,Yoya,1,23,5,0,-3.753
580,8,Ceres Teflin,59,7,6f,Solace,BB,21,5,0,-3.794
581,8,Mason Krearns,62,9,4M,Tom,BB,21,5,0,-3.794
582,7,Ivana Vox,65,8,6f,Chime,BB,21,5,0,-3.794
583,7,Eira Craft,67,8,12f,Arya,BB,21,5,0,-3.794
584,7,Drake Harvest,74,8,11m,Puppy,BB,21,5,0,-3.794
585,7,Meghan Cooper,68,9,9f,Puppy,BB,24,6,0,-3.830
586,7,Affron Williams,75,9,12m,Bailee,BB,52,6,0,-3.830
587,7,Taylor Muncie,61,8,11f,Anthena,BB,24,6,0,-3.830
588,7,Mark Kane,55,7,9m,Popcap,2,19,2,0,-3.850
589,6,Chloriphina Sills,75,9,4f,Unitato,2,39,2,0,-3.894
590,6,Andesite Obsidian,72,9,2m,Kaplan,1,24,5,0,-3.897
591,6,Gerrard Menderson,56,9,3m,Ella,BB,22,5,0,-3.938
592,6,Damon McCoy,57,8,9m,Rascalgal,BB,22,5,0,-3.938
593,6,Linus Cohen,65,8,8m,Verbal,BB,22,5,0,-3.938
594,6,Luke Davis,66,9,8m,Anatra,BB,22,5,0,-3.938
595,5,Cystine Crystal,67,8,6m,Wander,BB,22,5,0,-3.938
596,5,Jix Everwild,67,8,12m,Ani,2,19,2,0,-3.956
597,5,Myara Lowe,74,8,10f,Avalon,2,19,2,0,-3.956
598,5,Dustin Summerfield,58,8,12m,Jimmylost,2,17,1,0,-4.065
599,5,Hermione Easteallas,56,9,7f,Clovegoodshot,BB,23,5,0,-4.083
600,5,Baylee Spencer,60,8,4f,Markey,BB,23,5,0,-4.083
601,4,Ashby Twillkenn,63,8,8f,Wispy,BB,23,5,0,-4.083
602,4,Thistle Cardo,66,9,10m,Pogue,BB,23,5,0,-4.083
603,4,Joselle Brookwater,74,8,4f,Lyndis,BB,23,5,0,-4.083
604,4,Chole Corby,61,8,8f,Kiah,1,21,3,0,-4.218
605,4,Axel Van de Grif,63,8,10m,Kale,BB,24,5,0,-4.227
606,4,Cedric Lane,73,8,12m,Chelsey,2,21,2,0,-4.244
607,4,Aidin Grasswood,66,9,12m,Kittyoemily,2,18,1,0,-4.292
608,3,Moore Briggs,60,8,10m,Matt,BB,19,3,0,-4.301
609,3,Smokey Saber,60,8,12m,Devin,BB,22,4,0,-4.336
610,3,Zeki Webb,69,8,5m,Will,1,20,2,0,-4.471
611,3,Marianne Taylor,67,8,10f,Jess,BB,23,4,0,-4.480
612,3,Kia Soul,68,9,3m,Death,BB,23,4,0,-4.480
613,3,Anton Ladetto,75,9,6m,Noodles,1,48,3,0,-4.548
614,2,Kaia Johannesen,57,8,5f,Kaia,BB,21,3,0,-4.589
615,2,Lightning Vox,60,8,9f,Briknope,BB,24,4,0,-4.625
616,2,Velocity Rush,69,8,8f,Kay,BB,24,4,0,-4.625
617,2,Lazarus Stroms,75,9,10m,Pogue,1,44,2,0,-4.657
618,2,Alliance Dowry,59,7,2f,Dancin,BB,16,1,0,-4.663
619,2,Kimmie Yov-Maoi,74,8,8f,Fuzzy Wuzzie,BB,22,3,0,-4.734
620,1,Samuel Tulius,64,8,8m,Rosetta,BB,20,2,0,-4.843
621,1,Paige Hope,71,9,8f,Puppy,1,23,2,0,-4.946
622,1,Keanu Frost,66,9,3m,Minieclover,BB,24,3,0,-5.022
623,1,Cadman Gertz,67,8,3m,Loony,BB,24,3,0,-5.022
624,1,Sabrina Larue,74,8,9f,Noodles,BB,24,3,0,-5.022
625,1,Theseus Rhodium,62,9,6M,Semper,BB,22,2,0,-5.131
626,1,Akina Hooper,64,8,8f,Dancin,BB,22,2,0,-5.131
627,1,Arden Harper,59,7,5m,Nofo,BB,20,1,0,-5.240
628,1,Sapphire Ross,59,7,1f,Lulu,BB,23,2,0,-5.275
